% Model:              P1_2_Durchflussmessung_3D_o_Strömung_Albertin_Schegg.mph
% Version:            COMSOL 6.2.0.290
% Date:               Dec 8 2024, 23:47
% Table:              Accumulated Probe Table 2 - 
% Material Switch 1 index                         v_Wasser (m/s)                                    Temperature (degC), Sensor_1_Aluminium            Temperature (degC), Sensor_2_Aluminium            Temperature (degC), Sensor_1_Glas                 Temperature (degC), Sensor_2_Glas
2                                                 0.45999999999999996                               20.000000000043965                                20.519889700639254                                20.000000000043965                                20.519889700639254
2                                                 0.47                                              20.000000000041847                                20.512515556631783                                20.000000000041847                                20.512515556631783
2                                                 0.48                                              20.000000000039886                                20.50542782124115                                 20.000000000039886                                20.50542782124115
2                                                 0.49                                              20.000000000038003                                20.49860870277632                                 20.000000000038003                                20.49860870277632
2                                                 0.5                                               20.00000000003635                                 20.49204753637823                                 20.00000000003635                                 20.49204753637823
2                                                 0.51                                              20.000000000034795                                20.485726149392367                                20.000000000034795                                20.485726149392367
2                                                 0.52                                              20.000000000033282                                20.47963817765542                                 20.000000000033282                                20.47963817765542
2                                                 0.53                                              20.000000000031967                                20.473766156689646                                20.000000000031967                                20.473766156689646
2                                                 0.54                                              20.000000000030695                                20.46809635369704                                 20.000000000030695                                20.46809635369704
2                                                 0.55                                              20.000000000029523                                20.46262122623917                                 20.000000000029523                                20.46262122623917
2                                                 0.56                                              20.000000000028486                                20.45732937488932                                 20.000000000028486                                20.45732937488932
2                                                 0.5700000000000001                                20.00000000002745                                 20.45221423313795                                 20.00000000002745                                 20.45221423313795
2                                                 0.58                                              20.000000000026468                                20.447263966858863                                20.000000000026468                                20.447263966858863
2                                                 0.59                                              20.00000000002555                                 20.442466045069622                                20.00000000002555                                 20.442466045069622
2                                                 0.6                                               20.000000000024706                                20.437813133612153                                20.000000000024706                                20.437813133612153
2                                                 0.61                                              20.00000000002389                                 20.433297769771517                                20.00000000002389                                 20.433297769771517
2                                                 0.62                                              20.000000000023142                                20.428915065400734                                20.000000000023142                                20.428915065400734
2                                                 0.63                                              20.00000000002241                                 20.424659911108105                                20.00000000002241                                 20.424659911108105
2                                                 0.64                                              20.000000000021757                                20.420529076808904                                20.000000000021757                                20.420529076808904
2                                                 0.65                                              20.000000000021156                                20.41651598149183                                 20.000000000021156                                20.41651598149183
2                                                 0.66                                              20.00000000002053                                 20.412614954007655                                20.00000000002053                                 20.412614954007655
2                                                 0.67                                              20.000000000019945                                20.408822541123524                                20.000000000019945                                20.408822541123524
2                                                 0.6799999999999999                                20.000000000019377                                20.405133760177996                                20.000000000019377                                20.405133760177996
2                                                 0.69                                              20.000000000018847                                20.401543627737194                                20.000000000018847                                20.401543627737194
2                                                 0.7                                               20.00000000001835                                 20.398046447446937                                20.00000000001835                                 20.398046447446937
2                                                 0.71                                              20.0000000000179                                  20.39463964301175                                 20.0000000000179                                  20.39463964301175
2                                                 0.72                                              20.000000000017405                                20.391319524598014                                20.000000000017405                                20.391319524598014
2                                                 0.73                                              20.00000000001699                                 20.38808402312869                                 20.00000000001699                                 20.38808402312869
2                                                 0.74                                              20.000000000016563                                20.384929242567306                                20.000000000016563                                20.384929242567306
2                                                 0.75                                              20.00000000001613                                 20.381852462233216                                20.00000000001613                                 20.381852462233216
2                                                 0.76                                              20.000000000015742                                20.378850850286668                                20.000000000015742                                20.378850850286668
2                                                 0.77                                              20.000000000015394                                20.3759219245818                                  20.000000000015394                                20.3759219245818
2                                                 0.78                                              20.00000000001504                                 20.37306450022344                                 20.00000000001504                                 20.37306450022344
2                                                 0.79                                              20.0000000000147                                  20.3702744976336                                  20.0000000000147                                  20.3702744976336
2                                                 0.8                                               20.000000000014392                                20.367549251141316                                20.000000000014392                                20.367549251141316
2                                                 0.8099999999999999                                20.00000000001408                                 20.36488477420924                                 20.00000000001408                                 20.36488477420924
2                                                 0.82                                              20.00000000001381                                 20.362279690914153                                20.00000000001381                                 20.362279690914153
2                                                 0.83                                              20.000000000013546                                20.359732289599442                                20.000000000013546                                20.359732289599442
2                                                 0.84                                              20.000000000013266                                20.35723978308451                                 20.000000000013266                                20.35723978308451
2                                                 0.85                                              20.000000000013028                                20.354800453443268                                20.000000000013028                                20.354800453443268
2                                                 0.86                                              20.000000000012783                                20.352411797229053                                20.000000000012783                                20.352411797229053
2                                                 0.87                                              20.000000000012523                                20.350073837772484                                20.000000000012523                                20.350073837772484
2                                                 0.88                                              20.000000000012303                                20.347783692316305                                20.000000000012303                                20.347783692316305
2                                                 0.89                                              20.000000000012125                                20.34553979916122                                 20.000000000012125                                20.34553979916122
2                                                 0.9                                               20.00000000001192                                 20.34334276585517                                 20.00000000001192                                 20.34334276585517
2                                                 0.91                                              20.00000000001172                                 20.341189542620764                                20.00000000001172                                 20.341189542620764
2                                                 0.92                                              20.00000000001155                                 20.339078404278467                                20.00000000001155                                 20.339078404278467
2                                                 0.93                                              20.000000000011333                                20.337008384038274                                20.000000000011333                                20.337008384038274
2                                                 0.94                                              20.000000000011152                                20.33497717523112                                 20.000000000011152                                20.33497717523112
2                                                 0.95                                              20.000000000010974                                20.332983679748317                                20.000000000010974                                20.332983679748317
2                                                 0.96                                              20.00000000001074                                 20.33102691424035                                 20.00000000001074                                 20.33102691424035
2                                                 0.97                                              20.00000000001059                                 20.32910637118301                                 20.00000000001059                                 20.32910637118301
2                                                 0.98                                              20.00000000001045                                 20.327221022641503                                20.00000000001045                                 20.327221022641503
2                                                 0.99                                              20.000000000010225                                20.32536956242443                                 20.000000000010225                                20.32536956242443
2                                                 1                                                 20.00000000001008                                 20.32355117787889                                 20.00000000001008                                 20.32355117787889
